filename,label
218_T165.jpg,Pole
219_T165.jpg,Pole
21_T103.jpg,Pole
220_T165.jpg,Insulator
221_T167.jpg,Pole
222_T167.jpg,Insulator
223_T167.jpg,Pole
224_T167.jpg,Pole
225_T168.jpg,Pole
226_T168.jpg,Pole
227_T169.jpg,Pole
228_T166.jpg,Pole
229_T166.jpg,Pole
22_T103.jpg,Insulator
230_T166.jpg,Insulator
231_T166.jpg,Insulator
232_T172.jpg,Insulator
233_T172.jpg,Insulator
234_T172.jpg,Insulator
235_T172.jpg,Insulator
236_T172.jpg,Insulator
237_T173.jpg,Pole
238_T173.jpg,Insulator
239_T170.jpg,Insulator
23_T102.jpg,Insulator
240_T170.jpg,Insulator
241_T170.jpg,Insulator
242_T170.jpg,Insulator
243_T170.jpg,Pole
244_T17.jpg,Insulator
245_T17.jpg,Pole
246_T171.jpg,Insulator
247_T178.jpg,Pole
248_T178.jpg,Insulator
249_T178.jpg,Insulator
24_T102.jpg,Insulator
250_T178.jpg,Pole
251_T178.jpg,Light
252_T178.jpg,Pole
253_T178.jpg,Pole
254_T178.jpg,Pole
255_T176.jpg,Insulator
256_T176.jpg,Insulator
257_T176.jpg,Insulator
258_T177.jpg,Pole
259_T177.jpg,Pole
25_T101.jpg,Pole
260_T177.jpg,Insulator
261_T177.jpg,Insulator
262_T177.jpg,Insulator
263_T177.jpg,Pole
264_T174.jpg,Pole
265_T174.jpg,Pole
266_T174.jpg,Insulator
267_T174.jpg,Insulator
268_T174.jpg,Pole
269_T175.jpg,Light
26_T101.jpg,Insulator
270_T175.jpg,Insulator
271_T175.jpg,Insulator
272_T175.jpg,Insulator
273_T179.jpg,Insulator
274_T179.jpg,Insulator
275_T179.jpg,Insulator
276_T182.jpg,Insulator
277_T182.jpg,Insulator
278_T182.jpg,Pole
279_T182.jpg,Insulator
27_T101.jpg,Insulator
280_T180.jpg,Insulator
281_T180.jpg,Pole
282_T180.jpg,Light
283_T180.jpg,Pole
284_T18.jpg,Pole
285_T18.jpg,Insulator
286_T18.jpg,Insulator
287_T18.jpg,Insulator
288_T18.jpg,Insulator
289_T18.jpg,Insulator
28_T101.jpg,Pole
290_T18.jpg,Insulator
291_T181.jpg,Insulator
292_T181.jpg,Pole
293_T181.jpg,Insulator
294_T181.jpg,Insulator
295_T181.jpg,Insulator
296_T181.jpg,Insulator
297_T181.jpg,Insulator
298_T183.jpg,Insulator
299_T183.jpg,Pole
29_T101.jpg,Insulator
2_T10.jpg,Insulator
300_T183.jpg,Insulator
301_T187.jpg,Pole
302_T185.jpg,Insulator
303_T185.jpg,Pole
304_T185.jpg,Pole
305_T185.jpg,Insulator
306_T185.jpg,Insulator
307_T185.jpg,Insulator
308_T185.jpg,Pole
309_T185.jpg,Insulator
30_T105.jpg,Insulator
310_T185.jpg,Insulator
311_T185.jpg,Pole
312_T185.jpg,Pole
313_T186.jpg,Pole
314_T186.jpg,Pole
315_T184.jpg,Insulator
316_T184.jpg,Insulator
317_T184.jpg,Insulator
318_T184.jpg,Pole
319_T184.jpg,Pole
31_T104.jpg,Pole
320_T184.jpg,Insulator
321_T184.jpg,Pole
322_T184.jpg,Light
323_T184.jpg,Insulator
324_T184.jpg,Insulator
325_T184.jpg,Insulator
326_T184.jpg,Insulator
327_T19.jpg,Insulator
328_T19.jpg,Insulator
329_T19.jpg,Pole
32_T107.jpg,Insulator
330_T19.jpg,Pole
331_T19.jpg,Pole
332_T19.jpg,Insulator
333_T19.jpg,Insulator
334_T19.jpg,Insulator
335_T191.jpg,Insulator
336_T191.jpg,Light
337_T188.jpg,Pole
338_T188.jpg,Insulator
339_T188.jpg,Insulator
33_T107.jpg,Insulator
340_T188.jpg,Pole
341_T188.jpg,Pole
342_T188.jpg,Insulator
343_T188.jpg,Insulator
344_T188.jpg,Insulator
345_T188.jpg,Pole
346_T188.jpg,Pole
347_T190.jpg,Insulator
348_T190.jpg,Insulator
349_T190.jpg,Light
34_T107.jpg,Pole
350_T189.jpg,Insulator
351_T189.jpg,Insulator
352_T189.jpg,Insulator
353_T193.jpg,Insulator
354_T194.jpg,Insulator
355_T194.jpg,Pole
356_T194.jpg,Insulator
357_T194.jpg,Insulator
358_T192.jpg,Insulator
359_T195.jpg,Pole
35_T107.jpg,Insulator
360_T195.jpg,Insulator
361_T195.jpg,Insulator
362_T195.jpg,Insulator
363_T196.jpg,Insulator
364_T199.jpg,Insulator
365_T199.jpg,Insulator
366_T199.jpg,Insulator
367_T199.jpg,Insulator
368_T197.jpg,Pole
369_T197.jpg,Insulator
36_T107.jpg,Insulator
370_T197.jpg,Pole
371_T197.jpg,Pole
372_T2.jpg,Insulator
373_T2.jpg,Insulator
374_T2.jpg,Insulator
375_T2.jpg,Insulator
376_T198.jpg,Insulator
377_T20.jpg,Insulator
378_T20.jpg,Insulator
379_T20.jpg,Insulator
37_T107.jpg,Insulator
380_T20.jpg,Insulator
381_T20.jpg,Insulator
382_T203.jpg,Insulator
383_T203.jpg,Pole
384_T203.jpg,Insulator
385_T203.jpg,Insulator
386_T203.jpg,Insulator
387_T203.jpg,Insulator
388_T203.jpg,Insulator
389_T203.jpg,Insulator
38_T107.jpg,Insulator
390_T203.jpg,Pole
391_T203.jpg,Insulator
392_T203.jpg,Insulator
393_T203.jpg,Insulator
394_T203.jpg,Insulator
395_T203.jpg,Insulator
396_T203.jpg,Insulator
397_T202.jpg,Insulator
398_T202.jpg,Insulator
399_T202.jpg,Insulator
39_T107.jpg,Insulator
3_T10.jpg,Light
400_T202.jpg,Pole
401_T202.jpg,Insulator
402_T202.jpg,Pole
403_T202.jpg,Insulator
404_T202.jpg,Insulator
405_T202.jpg,Insulator
406_T202.jpg,Insulator
407_T202.jpg,Insulator
408_T202.jpg,Insulator
409_T202.jpg,Insulator
40_T110.jpg,Insulator
410_T202.jpg,Insulator
411_T202.jpg,Pole
412_T204.jpg,Insulator
413_T204.jpg,Insulator
414_T204.jpg,Pole
415_T200.jpg,Insulator
416_T201.jpg,Insulator
417_T206.jpg,Pole
418_T206.jpg,Pole
419_T205.jpg,Insulator
41_T110.jpg,Insulator
420_T205.jpg,Insulator
421_T205.jpg,Pole
422_T205.jpg,Pole
423_T205.jpg,Insulator
424_T205.jpg,Insulator
425_T205.jpg,Insulator
426_T205.jpg,Pole
427_T205.jpg,Pole
428_T205.jpg,Insulator
429_T205.jpg,Insulator
42_T110.jpg,Insulator
430_T205.jpg,Pole
431_T205.jpg,Insulator
432_T205.jpg,Insulator
433_T205.jpg,Insulator
434_T205.jpg,Pole
435_T208.jpg,Pole
436_T208.jpg,Insulator
437_T208.jpg,Insulator
438_T208.jpg,Pole
439_T208.jpg,Pole
43_T110.jpg,Insulator
440_T208.jpg,Insulator
441_T208.jpg,Insulator
442_T208.jpg,Pole
443_T208.jpg,Pole
444_T209.jpg,Insulator
445_T209.jpg,Insulator
446_T207.jpg,Insulator
447_T21.jpg,Insulator
448_T210.jpg,Insulator
449_T210.jpg,Insulator
44_T110.jpg,Insulator
450_T210.jpg,Insulator
451_T210.jpg,Insulator
452_T210.jpg,Insulator
453_T210.jpg,Insulator
454_T210.jpg,Insulator
455_T210.jpg,Insulator
456_T210.jpg,Insulator
457_T210.jpg,Pole
458_T212.jpg,Insulator
459_T211.jpg,Insulator
45_T110.jpg,Insulator
460_T211.jpg,Insulator
461_T211.jpg,Insulator
462_T211.jpg,Insulator
463_T211.jpg,Insulator
464_T211.jpg,Insulator
465_T211.jpg,Insulator
466_T211.jpg,Insulator
467_T211.jpg,Insulator
468_T213.jpg,Insulator
469_T217.jpg,Insulator
46_T110.jpg,Insulator
470_T214.jpg,Pole
471_T214.jpg,Insulator
472_T214.jpg,Insulator
473_T214.jpg,Pole
474_T214.jpg,Pole
475_T214.jpg,Pole
476_T214.jpg,Pole
477_T214.jpg,Insulator
478_T214.jpg,Insulator
479_T214.jpg,Insulator
47_T110.jpg,Insulator
480_T218.jpg,Insulator
481_T218.jpg,Insulator
482_T218.jpg,Insulator
483_T218.jpg,Insulator
484_T218.jpg,Insulator
485_T218.jpg,Insulator
486_T215.jpg,Insulator
487_T215.jpg,Insulator
488_T215.jpg,Insulator
489_T215.jpg,Insulator
48_T110.jpg,Insulator
490_T22.jpg,Insulator
491_T22.jpg,Pole
492_T22.jpg,Insulator
493_T22.jpg,Insulator
494_T22.jpg,Insulator
495_T221.jpg,Insulator
496_T221.jpg,Insulator
497_T221.jpg,Insulator
498_T221.jpg,Insulator
499_T221.jpg,Insulator
49_T106.jpg,Pole
4_T10.jpg,Insulator
500_T221.jpg,Pole
501_T221.jpg,Pole
502_T221.jpg,Pole
503_T221.jpg,Insulator
504_T221.jpg,Insulator
505_T221.jpg,Insulator
506_T221.jpg,Insulator
507_T220.jpg,Insulator
508_T220.jpg,Insulator
509_T220.jpg,Insulator
50_T106.jpg,Insulator
510_T220.jpg,Pole
511_T220.jpg,Insulator
512_T220.jpg,Pole
513_T222.jpg,Insulator
514_T222.jpg,Insulator
515_T222.jpg,Insulator
516_T222.jpg,Insulator
517_T222.jpg,Insulator
518_T222.jpg,Insulator
519_T222.jpg,Insulator
51_T106.jpg,Insulator
520_T222.jpg,Pole
521_T219.jpg,Pole
522_T219.jpg,Pole
523_T224.jpg,Insulator
524_T224.jpg,Insulator
525_T224.jpg,Insulator
526_T224.jpg,Insulator
527_T225.jpg,Insulator
528_T225.jpg,Insulator
529_T225.jpg,Insulator
52_T108.jpg,Insulator
530_T226.jpg,Insulator
531_T226.jpg,Pole
532_T226.jpg,Insulator
533_T226.jpg,Insulator
534_T227.jpg,Insulator
535_T227.jpg,Insulator
536_T223.jpg,Insulator
537_T231.jpg,Pole
538_T229.jpg,Insulator
539_T229.jpg,Insulator
53_T11.jpg,Insulator
540_T229.jpg,Pole
541_T229.jpg,Insulator
542_T229.jpg,Insulator
543_T23.jpg,Insulator
544_T230.jpg,Pole
545_T228.jpg,Pole
546_T228.jpg,Insulator
547_T228.jpg,Insulator
548_T228.jpg,Insulator
549_T228.jpg,Insulator
54_T11.jpg,Insulator
550_T228.jpg,Insulator
551_T228.jpg,Insulator
552_T228.jpg,Insulator
553_T228.jpg,Insulator
554_T228.jpg,Insulator
555_T236.jpg,Insulator
556_T236.jpg,Pole
557_T236.jpg,Insulator
558_T233.jpg,Insulator
559_T233.jpg,Insulator
55_T11.jpg,Insulator
560_T233.jpg,Insulator
561_T233.jpg,Pole
562_T235.jpg,Insulator
563_T235.jpg,Insulator
564_T235.jpg,Insulator
565_T235.jpg,Insulator
566_T234.jpg,Insulator
567_T232.jpg,Insulator
568_T232.jpg,Insulator
569_T232.jpg,Pole
56_T112.jpg,Insulator
570_T232.jpg,Pole
571_T232.jpg,Insulator
572_T24.jpg,Insulator
573_T24.jpg,Insulator
574_T239.jpg,Pole
575_T239.jpg,Light
576_T238.jpg,Insulator
577_T238.jpg,Pole
578_T238.jpg,Insulator
579_T238.jpg,Insulator
57_T113.jpg,Insulator
580_T237.jpg,Pole
581_T237.jpg,Light
582_T240.jpg,Pole
583_T240.jpg,Pole
584_T245.jpg,Pole
585_T242.jpg,Light
586_T242.jpg,Insulator
587_T242.jpg,Insulator
588_T242.jpg,Insulator
589_T241.jpg,Pole
58_T113.jpg,Pole
590_T241.jpg,Pole
591_T241.jpg,Insulator
592_T241.jpg,Insulator
593_T241.jpg,Insulator
594_T241.jpg,Insulator
595_T241.jpg,Insulator
596_T241.jpg,Insulator
597_T241.jpg,Insulator
598_T241.jpg,Insulator
599_T241.jpg,Pole
59_T113.jpg,Insulator
5_T0.jpg,Insulator
600_T244.jpg,Insulator
601_T243.jpg,Pole
602_T243.jpg,Insulator
603_T246.jpg,Insulator
604_T246.jpg,Insulator
605_T249.jpg,Pole
606_T249.jpg,Pole
607_T249.jpg,Insulator
608_T249.jpg,Insulator
609_T249.jpg,Insulator
60_T113.jpg,Pole
610_T249.jpg,Insulator
611_T249.jpg,Insulator
612_T249.jpg,Insulator
613_T249.jpg,Pole
614_T249.jpg,Pole
615_T248.jpg,Pole
616_T247.jpg,Pole
617_T247.jpg,Insulator
618_T25.jpg,Pole
619_T25.jpg,Insulator
61_T113.jpg,Insulator
620_T25.jpg,Insulator
621_T25.jpg,Pole
622_T254.jpg,Pole
623_T254.jpg,Pole
624_T254.jpg,Pole
625_T254.jpg,Pole
626_T254.jpg,Pole
627_T252.jpg,Insulator
628_T252.jpg,Insulator
629_T252.jpg,Insulator
62_T113.jpg,Pole
630_T252.jpg,Insulator
631_T252.jpg,Insulator
632_T252.jpg,Insulator
633_T252.jpg,Insulator
634_T252.jpg,Insulator
635_T252.jpg,Insulator
636_T252.jpg,Insulator
637_T250.jpg,Insulator
638_T250.jpg,Insulator
639_T250.jpg,Insulator
63_T111.jpg,Pole
640_T250.jpg,Pole
641_T250.jpg,Pole
642_T250.jpg,Pole
643_T250.jpg,Insulator
644_T250.jpg,Pole
645_T250.jpg,Insulator
646_T250.jpg,Insulator
647_T253.jpg,Insulator
648_T253.jpg,Insulator
649_T253.jpg,Insulator
64_T111.jpg,Insulator
650_T251.jpg,Pole
651_T251.jpg,Insulator
652_T251.jpg,Insulator
653_T259.jpg,Insulator
654_T259.jpg,Pole
655_T259.jpg,Insulator
656_T259.jpg,Pole
657_T256.jpg,Insulator
658_T256.jpg,Insulator
659_T256.jpg,Insulator
65_T111.jpg,Pole
660_T256.jpg,Insulator
661_T256.jpg,Insulator
662_T256.jpg,Insulator
663_T256.jpg,Insulator
664_T256.jpg,Pole
665_T256.jpg,Insulator
666_T256.jpg,Insulator
667_T256.jpg,Insulator
668_T257.jpg,Insulator
669_T255.jpg,Insulator
66_T111.jpg,Insulator
670_T258.jpg,Pole
671_T262.jpg,Insulator
672_T262.jpg,Insulator
673_T262.jpg,Insulator
674_T262.jpg,Insulator
675_T262.jpg,Insulator
676_T262.jpg,Insulator
677_T262.jpg,Insulator
678_T262.jpg,Insulator
679_T262.jpg,Insulator
67_T111.jpg,Insulator
680_T262.jpg,Insulator
681_T262.jpg,Insulator
682_T262.jpg,Pole
683_T262.jpg,Insulator
684_T262.jpg,Insulator
685_T262.jpg,Pole
686_T262.jpg,Pole
687_T260.jpg,Insulator
688_T260.jpg,Insulator
689_T263.jpg,Insulator
68_T111.jpg,Insulator
690_T263.jpg,Insulator
691_T263.jpg,Pole
692_T263.jpg,Insulator
693_T263.jpg,Insulator
694_T263.jpg,Insulator
695_T263.jpg,Insulator
696_T263.jpg,Insulator
697_T263.jpg,Insulator
698_T263.jpg,Insulator
699_T263.jpg,Insulator
69_T114.jpg,Insulator
6_T0.jpg,Insulator
700_T263.jpg,Pole
701_T263.jpg,Pole
702_T263.jpg,Pole
703_T263.jpg,Pole
704_T263.jpg,Light
705_T261.jpg,Insulator
706_T261.jpg,Insulator
707_T261.jpg,Insulator
708_T261.jpg,Insulator
709_T261.jpg,Insulator
70_T114.jpg,Insulator
710_T261.jpg,Insulator
711_T261.jpg,Insulator
712_T261.jpg,Insulator
713_T261.jpg,Insulator
714_T26.jpg,Insulator
715_T26.jpg,Insulator
716_T26.jpg,Pole
717_T264.jpg,Insulator
718_T264.jpg,Insulator
719_T264.jpg,Light
71_T114.jpg,Pole
720_T264.jpg,Insulator
721_T264.jpg,Insulator
722_T264.jpg,Insulator
723_T264.jpg,Insulator
724_T264.jpg,Insulator
725_T264.jpg,Insulator
726_T264.jpg,Insulator
727_T264.jpg,Insulator
728_T264.jpg,Insulator
729_T264.jpg,Insulator
72_T114.jpg,Insulator
730_T264.jpg,Insulator
731_T264.jpg,Insulator
732_T264.jpg,Insulator
733_T268.jpg,Insulator
734_T268.jpg,Pole
735_T268.jpg,Insulator
736_T268.jpg,Insulator
737_T268.jpg,Insulator
738_T268.jpg,Insulator
739_T268.jpg,Insulator
73_T114.jpg,Insulator
740_T267.jpg,Pole
741_T266.jpg,Insulator
742_T266.jpg,Insulator
743_T266.jpg,Light
744_T266.jpg,Pole
745_T266.jpg,Pole
746_T266.jpg,Insulator
747_T265.jpg,Insulator
748_T265.jpg,Insulator
749_T271.jpg,Insulator
74_T118.jpg,Insulator
750_T271.jpg,Insulator
751_T271.jpg,Insulator
752_T272.jpg,Insulator
753_T272.jpg,Insulator
754_T272.jpg,Insulator
755_T272.jpg,Insulator
756_T272.jpg,Insulator
757_T272.jpg,Insulator
758_T272.jpg,Insulator
759_T269.jpg,Insulator
75_T118.jpg,Pole
760_T269.jpg,Insulator
761_T269.jpg,Insulator
762_T269.jpg,Insulator
763_T269.jpg,Insulator
764_T269.jpg,Insulator
765_T269.jpg,Insulator
766_T270.jpg,Pole
767_T270.jpg,Pole
768_T270.jpg,Pole
769_T270.jpg,Insulator
76_T118.jpg,Insulator
770_T270.jpg,Insulator
771_T270.jpg,Insulator
772_T270.jpg,Insulator
773_T270.jpg,Insulator
774_T270.jpg,Pole
775_T27.jpg,Insulator
776_T27.jpg,Insulator
777_T27.jpg,Pole
778_T27.jpg,Insulator
779_T27.jpg,Insulator
77_T118.jpg,Insulator
780_T27.jpg,Insulator
781_T27.jpg,Insulator
782_T27.jpg,Insulator
783_T27.jpg,Pole
784_T27.jpg,Insulator
785_T27.jpg,Insulator
786_T27.jpg,Insulator
787_T27.jpg,Insulator
788_T27.jpg,Insulator
789_T27.jpg,Insulator
78_T118.jpg,Pole
790_T27.jpg,Insulator
791_T277.jpg,Insulator
792_T277.jpg,Insulator
793_T275.jpg,Insulator
794_T275.jpg,Insulator
795_T273.jpg,Insulator
796_T273.jpg,Insulator
797_T273.jpg,Insulator
798_T274.jpg,Pole
799_T274.jpg,Insulator
79_T118.jpg,Insulator
7_T0.jpg,Insulator
800_T276.jpg,Insulator
801_T281.jpg,Insulator
802_T281.jpg,Insulator
803_T278.jpg,Insulator
804_T278.jpg,Light
805_T278.jpg,Insulator
806_T278.jpg,Insulator
807_T278.jpg,Insulator
808_T280.jpg,Insulator
809_T280.jpg,Insulator
80_T118.jpg,Insulator
810_T280.jpg,Pole
811_T280.jpg,Insulator
812_T280.jpg,Pole
813_T279.jpg,Insulator
814_T279.jpg,Pole
815_T279.jpg,Insulator
816_T28.jpg,Insulator
817_T28.jpg,Insulator
818_T28.jpg,Pole
819_T28.jpg,Light
81_T115.jpg,Pole
820_T28.jpg,Pole
821_T28.jpg,Pole
822_T28.jpg,Insulator
823_T28.jpg,Pole
824_T28.jpg,Insulator
82_T116.jpg,Insulator
83_T116.jpg,Insulator
84_T116.jpg,Light
85_T116.jpg,Light
86_T116.jpg,Insulator
87_T116.jpg,Insulator
88_T116.jpg,Insulator
89_T119.jpg,Pole
8_T0.jpg,Insulator
90_T117.jpg,Insulator
91_T117.jpg,Pole
92_T117.jpg,Light
93_T122.jpg,Insulator
94_T121.jpg,Insulator
95_T121.jpg,Insulator
96_T12.jpg,Insulator
97_T123.jpg,Pole
98_T123.jpg,Insulator
99_T120.jpg,Insulator
9_100.jpg,Pole
